연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2025-03,동백해상,화재,20대,여성,1791,209,87907653,52576982,59.8
2025-03,동백해상,화재,30대,남성,901,161,66573088,36083168,54.2
2025-03,동백해상,화재,30대,여성,4379,955,238191326,84644427,35.5
2025-03,동백해상,화재,40대,남성,3473,688,266181139,140436271,52.8
2025-03,동백해상,화재,40대,여성,2271,266,68477463,22451540,32.8
2025-03,동백해상,화재,50대,남성,1355,106,40507725,13009070,32.1
2025-03,동백해상,화재,50대,여성,1669,101,82900899,42010506,50.7
2025-03,동백해상,화재,60대이상,남성,2335,410,147688750,72729182,49.2
2025-03,동백해상,화재,60대이상,여성,691,148,43844641,13821459,31.5
2025-04,동백해상,화재,20대,남성,1922,101,68905622,31566014,45.8
2025-04,동백해상,화재,20대,여성,1582,309,84358568,49984866,59.3
2025-04,동백해상,화재,30대,남성,3074,590,139227608,49913888,35.9
2025-04,동백해상,화재,30대,여성,2587,253,110219135,86203230,78.2
2025-04,동백해상,화재,40대,남성,738,52,66008196,35172322,53.3
2025-04,동백해상,화재,40대,여성,412,61,11996616,5678305,47.3
2025-04,동백해상,화재,50대,남성,1019,100,40262728,14600756,36.3
2025-04,동백해상,화재,50대,여성,3708,404,151160328,66207124,43.8
2025-04,동백해상,화재,60대이상,남성,3503,616,263863475,122373190,46.4
2025-04,동백해상,화재,60대이상,여성,3585,574,271904325,157436905,57.9
2025-05,동백해상,화재,20대,남성,1667,293,102587180,55587231,54.2
2025-05,동백해상,화재,20대,여성,1931,230,106834506,38786613,36.3
2025-05,동백해상,화재,30대,남성,1625,268,143388375,86117610,60.1
2025-05,동백해상,화재,30대,여성,2482,308,78192928,24755553,31.7
2025-05,동백해상,화재,40대,남성,1012,81,60937580,18565239,30.5
2025-05,동백해상,화재,40대,여성,4068,624,206198784,87911965,42.6
2025-05,동백해상,화재,50대,남성,3198,342,187230108,106494630,56.9
2025-05,동백해상,화재,50대,여성,475,24,21683750,12444152,57.4
2025-05,동백해상,화재,60대이상,남성,2564,515,67974204,35040832,51.6
2025-05,동백해상,화재,60대이상,여성,3331,422,213653671,95578026,44.7
2025-06,동백해상,화재,20대,남성,4249,335,186497108,101152066,54.2
2025-06,동백해상,화재,20대,여성,1337,240,107326338,45581353,42.5
2025-06,동백해상,화재,30대,남성,1594,179,122063738,57880560,47.4
2025-06,동백해상,화재,30대,여성,1739,234,86736103,34717260,40.0
2025-06,동백해상,화재,40대,남성,4384,279,336515840,196972911,58.5
2025-06,동백해상,화재,40대,여성,4414,775,126430202,65207470,51.6
2025-06,동백해상,화재,50대,남성,3979,386,339798642,187517950,55.2
2025-06,동백해상,화재,50대,여성,1193,233,79758015,41065668,51.5
2025-06,동백해상,화재,60대이상,남성,3810,758,324253860,170790322,52.7
2025-06,동백해상,화재,60대이상,여성,1189,214,52631085,28489493,54.1
2025-07,동백해상,화재,20대,남성,1359,205,34189722,19970734,58.4
2025-07,동백해상,화재,20대,여성,1764,167,52708320,34018875,64.5
2025-07,동백해상,화재,30대,남성,878,169,66371532,40960857,61.7
2025-07,동백해상,화재,30대,여성,1488,121,47023776,25001677,53.2
2025-07,동백해상,화재,40대,남성,2749,397,240408297,134685339,56.0
2025-07,동백해상,화재,40대,여성,693,124,23639616,16399558,69.4
2025-07,동백해상,화재,50대,남성,2411,431,155921781,54427200,34.9
2025-07,동백해상,화재,50대,여성,2581,194,145511618,67537169,46.4
2025-07,동백해상,화재,60대이상,남성,4087,707,279579409,137335717,49.1
2025-07,동백해상,화재,60대이상,여성,2248,293,94312592,32591729,34.6
2025-08,동백해상,화재,20대,남성,3879,430,323287497,208587841,64.5
2025-08,동백해상,화재,20대,여성,3842,288,330020116,261974559,79.4
2025-08,동백해상,화재,30대,남성,2073,254,171488925,72391085,42.2
2025-08,동백해상,화재,30대,여성,3777,411,270338775,144900876,53.6
2025-08,동백해상,화재,40대,남성,3235,164,290085685,186680862,64.4
2025-08,동백해상,화재,40대,여성,3891,355,290373657,102505362,35.3
2025-08,동백해상,화재,50대,남성,603,103,52284924,27855278,53.3
2025-08,동백해상,화재,50대,여성,1489,271,46955615,24043981,51.2
2025-08,동백해상,화재,60대이상,남성,1255,160,50740905,30899793,60.9
2025-08,동백해상,화재,60대이상,여성,1232,236,31064880,15461683,49.8
2025-09,동백해상,화재,20대,남성,666,120,48883068,19487895,39.9
2025-09,동백해상,화재,20대,여성,2858,277,148493106,62643236,42.2
2025-09,동백해상,화재,30대,남성,1565,146,97191195,41899379,43.1
2025-09,동백해상,화재,30대,여성,2562,184,120944334,55721490,46.1
2025-09,동백해상,화재,40대,남성,966,80,77816130,35143323,45.2
2025-09,동백해상,화재,40대,여성,3677,639,228775586,87066138,38.1
2025-09,동백해상,화재,50대,남성,3830,203,284067270,158114210,55.7
2025-09,동백해상,화재,50대,여성,3093,455,168843777,110335434,65.3
2025-09,동백해상,화재,60대이상,남성,2731,546,95003297,50829529,53.5
2025-09,동백해상,화재,60대이상,여성,1069,68,70055846,32604300,46.5
2025-10,동백해상,화재,20대,남성,1392,157,77133504,45712026,59.3
2025-10,동백해상,화재,20대,여성,1750,357,114910250,41823627,36.4
2025-10,동백해상,화재,30대,남성,3689,719,142583539,76307390,53.5
2025-10,동백해상,화재,30대,여성,1403,260,68929390,23324427,33.8
2025-10,동백해상,화재,40대,남성,2944,346,261892352,114528240,43.7
2025-10,동백해상,화재,40대,여성,2134,434,106855782,41312044,38.7
2025-10,동백해상,화재,50대,남성,3368,640,132433128,50138258,37.9
2025-10,동백해상,화재,50대,여성,1093,156,40308747,13353629,33.1
2025-10,동백해상,화재,60대이상,남성,527,34,32908515,10191899,31.0
2025-10,동백해상,화재,60대이상,여성,1814,117,127691088,62246444,48.7
2025-11,동백해상,화재,20대,남성,470,99,34639940,12532587,36.2
2025-11,동백해상,화재,20대,여성,1821,182,146264541,90031991,61.6
2025-11,동백해상,화재,30대,남성,1962,115,66033072,32499769,49.2
2025-11,동백해상,화재,30대,여성,3921,383,253696542,111333959,43.9
2025-11,동백해상,화재,40대,남성,2392,175,86427744,34742974,40.2
2025-11,동백해상,화재,40대,여성,1508,86,90612704,40880779,45.1
2025-11,동백해상,화재,50대,남성,1406,298,64107976,22262467,34.7
2025-11,동백해상,화재,50대,여성,2084,338,85012612,28390711,33.4
2025-11,동백해상,화재,60대이상,남성,3282,459,276012918,89329389,32.4
2025-11,동백해상,화재,60대이상,여성,1650,329,141749850,52275832,36.9
2025-12,동백해상,화재,20대,남성,3025,165,230901275,71082073,30.8
2025-12,동백해상,화재,20대,여성,761,84,53111712,14641498,27.6
2025-12,동백해상,화재,30대,남성,2917,576,200876288,55813836,27.8
2025-12,동백해상,화재,30대,여성,417,63,24270651,9502547,39.2
2025-12,동백해상,화재,40대,남성,2393,466,197858026,71099501,35.9
2025-12,동백해상,화재,40대,여성,1756,130,80221104,55881934,69.7
2025-12,동백해상,화재,50대,남성,2964,430,154498500,59203728,38.3
2025-12,동백해상,화재,50대,여성,2061,413,103521969,35036830,33.8
2025-12,동백해상,화재,60대이상,남성,1745,344,75692865,28129340,37.2
2025-12,동백해상,화재,60대이상,여성,1013,193,63299331,17256865,27.3
2023-07,동백해상,여행자,20대,남성,2707,339,76692017,60031999,78.3
2023-07,동백해상,여행자,20대,여성,3944,525,332960368,196405065,59.0
2023-07,동백해상,여행자,30대,남성,4417,459,137850153,93837973,68.1
2023-07,동백해상,여행자,30대,여성,2200,440,193743000,106807799,55.1
2023-07,동백해상,여행자,40대,남성,2039,121,57214340,34874605,61.0
2023-07,동백해상,여행자,40대,여성,2238,451,164394528,112600079,68.5
2023-07,동백해상,여행자,50대,남성,573,81,27227241,19658843,72.2
2023-07,동백해상,여행자,50대,여성,816,68,57103680,34304326,60.1
2023-07,동백해상,여행자,60대이상,남성,2352,207,88691568,42187327,47.6
2023-07,동백해상,여행자,60대이상,여성,1592,167,104037200,47531098,45.7
2023-08,동백해상,여행자,20대,남성,3405,615,273782430,208757597,76.2
2023-08,동백해상,여행자,20대,여성,651,75,19379619,10748705,55.5
2023-08,동백해상,여행자,30대,남성,4349,448,278683920,200522420,72.0
2023-08,동백해상,여행자,30대,여성,1930,138,126252880,76833908,60.9
2023-08,동백해상,여행자,40대,남성,4048,540,116465008,89644782,77.0
2023-08,동백해상,여행자,40대,여성,3206,518,205360330,113974261,55.5
2023-08,동백해상,여행자,50대,남성,1933,143,88081011,49147769,55.8
2023-08,동백해상,여행자,50대,여성,4085,814,334455290,246311289,73.6
2023-08,동백해상,여행자,60대이상,남성,1107,146,95321556,48045444,50.4
2023-08,동백해상,여행자,60대이상,여성,1128,207,50521992,23114759,45.8
2023-09,동백해상,여행자,20대,남성,3873,713,300064548,333355346,111.1
2023-09,동백해상,여행자,20대,여성,2110,452,187494600,131529844,70.2
2023-09,동백해상,여행자,30대,남성,3777,350,302752989,180683752,59.7
2023-09,동백해상,여행자,30대,여성,2571,439,227831736,111214599,48.8
2023-09,동백해상,여행자,40대,남성,2837,532,217149654,120628942,55.6
2023-09,동백해상,여행자,40대,여성,409,65,24376809,11353045,46.6
2023-09,동백해상,여행자,50대,남성,2572,390,164415100,82695780,50.3
2023-09,동백해상,여행자,50대,여성,493,38,32675054,18851786,57.7
2023-09,동백해상,여행자,60대이상,남성,3564,211,98255916,67199550,68.4
2023-09,동백해상,여행자,60대이상,여성,1026,173,36538938,16497852,45.2
2023-10,동백해상,여행자,20대,남성,2499,484,96293967,65455293,68.0
2023-10,동백해상,여행자,20대,여성,1067,141,91350138,52032133,57.0
2023-10,동백해상,여행자,30대,남성,3728,766,121081712,67145421,55.5
2023-10,동백해상,여행자,30대,여성,2415,190,118025880,90711214,76.9
2023-10,동백해상,여행자,40대,남성,3043,326,86098642,47854962,55.6
2023-10,동백해상,여행자,40대,여성,439,47,28261064,23356880,82.6
2023-10,동백해상,여행자,50대,남성,1138,133,99742286,46722696,46.8
2023-10,동백해상,여행자,50대,여성,3597,772,282774558,215900262,76.4
2023-10,동백해상,여행자,60대이상,남성,4108,836,240396052,144697673,60.2
2023-10,동백해상,여행자,60대이상,여성,849,95,60461535,37702529,62.4
2023-11,동백해상,여행자,20대,남성,1913,143,161887625,98396350,60.8
2023-11,동백해상,여행자,20대,여성,3756,296,230332944,163402534,70.9
2023-11,동백해상,여행자,30대,남성,3855,379,336290925,159368618,47.4
2023-11,동백해상,여행자,30대,여성,4312,459,198188144,146247618,73.8
2023-11,동백해상,여행자,40대,남성,4496,674,296052608,238811599,80.7
2023-11,동백해상,여행자,40대,여성,3194,469,211184086,164000936,77.7
2023-11,동백해상,여행자,50대,남성,3284,275,276864188,181478452,65.5
2023-11,동백해상,여행자,50대,여성,2777,204,141504812,83820997,59.2
2023-11,동백해상,여행자,60대이상,남성,1497,150,61960830,44372908,71.6
2023-11,동백해상,여행자,60대이상,여성,1649,163,89842467,66614329,74.1
2023-12,동백해상,여행자,20대,남성,2793,412,183865983,117273878,63.8
2023-12,동백해상,여행자,20대,여성,3660,744,242595780,134254910,55.3
2023-12,동백해상,여행자,30대,남성,976,109,25682464,20439260,79.6
2023-12,동백해상,여행자,30대,여성,4469,584,117221870,58472025,49.9
2023-12,동백해상,여행자,40대,남성,4346,506,348162406,270992626,77.8
2023-12,동백해상,여행자,40대,여성,4298,432,298539080,181340672,60.7
2023-12,동백해상,여행자,50대,남성,3917,436,236853156,197663295,83.5
2023-12,동백해상,여행자,50대,여성,1747,157,126905574,60871933,48.0
2023-12,동백해상,여행자,60대이상,남성,2341,320,135377689,71325790,52.7
2023-12,동백해상,여행자,60대이상,여성,2497,133,122777490,96973188,79.0
2024-01,동백해상,여행자,20대,남성,1328,126,71075888,32975550,46.4
2024-01,동백해상,여행자,20대,여성,2487,245,139866393,82020170,58.6
2024-01,동백해상,여행자,30대,남성,2627,349,116129162,86055500,74.1
2024-01,동백해상,여행자,30대,여성,4223,325,305512935,173190422,56.7
2024-01,동백해상,여행자,40대,남성,3515,454,124322035,81255938,65.4
2024-01,동백해상,여행자,40대,여성,4068,801,162781020,84473769,51.9
2024-01,동백해상,여행자,50대,남성,3523,265,260148889,187028779,71.9
2024-01,동백해상,여행자,50대,여성,4084,286,140583532,115805785,82.4
2024-01,동백해상,여행자,60대이상,남성,2266,462,93635652,65477803,69.9
2024-01,동백해상,여행자,60대이상,여성,1637,336,116279384,62260839,53.5
2024-02,동백해상,여행자,20대,남성,3010,354,126678860,72854894,57.5
2024-02,동백해상,여행자,20대,여성,2963,319,132561657,88935030,67.1
2024-02,동백해상,여행자,30대,남성,1088,76,86701632,51141176,59.0
2024-02,동백해상,여행자,30대,여성,3576,519,252773136,196330662,77.7
2024-02,동백해상,여행자,40대,남성,3093,280,190377243,86818181,45.6
2024-02,동백해상,여행자,40대,여성,633,35,47239524,37194843,78.7
2024-02,동백해상,여행자,50대,남성,1817,130,124720697,145204089,116.4
2024-02,동백해상,여행자,50대,여성,1554,333,132733356,103464397,77.9
2024-02,동백해상,여행자,60대이상,남성,3375,337,222199875,134209983,60.4
2024-02,동백해상,여행자,60대이상,여성,2486,540,155379972,86468662,55.6
2024-03,동백해상,여행자,20대,남성,768,54,63894528,29352003,45.9
2024-03,동백해상,여행자,20대,여성,3133,622,246567100,228061779,92.5
2024-03,동백해상,여행자,30대,남성,1061,92,62899263,40876062,65.0
2024-03,동백해상,여행자,30대,여성,629,117,41733521,28306750,67.8
2024-03,동백해상,여행자,40대,남성,728,137,27273792,22454696,82.3
2024-03,동백해상,여행자,40대,여성,4029,578,268516734,220131663,82.0
2024-03,동백해상,여행자,50대,남성,1332,250,54986292,31373522,57.1
2024-03,동백해상,여행자,50대,여성,786,118,34750632,19560455,56.3
2024-03,동백해상,여행자,60대이상,남성,2231,339,156468954,158696863,101.4
2024-03,동백해상,여행자,60대이상,여성,1812,232,145554336,114008219,78.3
2024-04,동백해상,여행자,20대,남성,712,41,47903360,22748222,47.5
2024-04,동백해상,여행자,20대,여성,491,54,29948545,13792165,46.1
2024-04,동백해상,여행자,30대,남성,1564,333,39444080,31458108,79.8
2024-04,동백해상,여행자,30대,여성,1969,258,105971580,50985452,48.1
2024-04,동백해상,여행자,40대,남성,1649,155,65275665,49656285,76.1
2024-04,동백해상,여행자,40대,여성,2246,218,99744860,82855923,83.1
2024-04,동백해상,여행자,50대,남성,4324,586,241166776,114014255,47.3
2024-04,동백해상,여행자,50대,여성,2590,303,194167120,87790377,45.2
2024-04,동백해상,여행자,60대이상,남성,940,159,32360440,24135713,74.6
2024-04,동백해상,여행자,60대이상,여성,3869,724,206496268,138790411,67.2
2024-05,동백해상,여행자,20대,남성,2465,356,93662605,77378653,82.6
2024-05,동백해상,여행자,20대,여성,618,77,43086342,36023884,83.6
2024-05,동백해상,여행자,30대,남성,489,87,38091633,21374710,56.1
2024-05,동백해상,여행자,30대,여성,2874,306,137509404,76613858,55.7
2024-05,동백해상,여행자,40대,남성,2383,266,210340261,123494392,58.7
2024-05,동백해상,여행자,40대,여성,865,144,53465650,39249589,73.4
2024-05,동백해상,여행자,50대,남성,4398,310,276141624,142308558,51.5
2024-05,동백해상,여행자,50대,여성,4161,540,144515691,63766147,44.1
