customer_id,age,gender,occupation,family_structure,income_band,residence_region,driver_status,persona_cluster,child_count,homeowner_flag,priority_need_1,priority_need_2,needs_tags
C01324,44,여성,프리랜서,3세대가구,1200만원 이상,인천,자가운전,맞벌이자녀가구,1,Y,입원비,암진단,입원비|자동차배상|암진단
C01325,45,여성,의료진,맞벌이자녀2,800-1200만원,부산,자가운전,1인가구청년,2,Y,자녀상해,재산보장,자차손해|심혈관|암진단
C01326,64,남성,프리랜서,편부모가정,300-500만원,강원,자가운전,안정형시니어,2,Y,노후연금,재산보장,자동차배상|암진단
C01327,43,남성,전문직,편부모가정,300-500만원,서울 강남,자가운전,맞벌이자녀가구,2,Y,암진단,자동차배상,해외여행|수술비|입원비
C01328,27,여성,전문직,3세대가구,1200만원 이상,서울 강남,자가운전,골드에이지,2,Y,뇌혈관,해외여행,수술비|암진단|자녀상해
C01329,55,여성,학생,1인가구,300-500만원,인천,자가운전,자영업중장년,0,N,재산보장,입원비,수술비|자동차배상
C01330,58,여성,사무직,신혼부부,1200만원 이상,부산,자가운전,안정형시니어,0,Y,사망보장,심혈관,어린이성장|자동차배상
C01331,27,남성,전문직,외벌이자녀2,800-1200만원,경기 남부,자가운전,골드에이지,2,Y,수술비,사망보장,암진단|자녀상해|뇌혈관
C01332,36,여성,학생,외벌이자녀2,300-500만원,제주,자가운전,안정형시니어,2,N,재산보장,자녀상해,노후연금|재산보장|암진단
C01333,63,남성,주부,맞벌이자녀1,500-800만원,울산,자가운전,사회초년생,1,Y,암진단,사망보장,자차손해|심혈관
C01334,27,남성,프리랜서,편부모가정,1200만원 이상,인천,자가운전,자영업중장년,2,Y,자차손해,자녀상해,사망보장|해외여행|뇌혈관
C01335,60,여성,자영업,신혼부부,300-500만원,경기 남부,자가운전,안정형시니어,0,N,해외여행,심혈관,해외여행|치과|자동차배상|암진단
C01336,39,남성,공무원,1인가구,800-1200만원,서울 강북,자가운전,사회초년생,0,Y,암진단,입원비,사망보장|치과|노후연금
C01337,22,남성,은퇴자,신혼부부,800-1200만원,인천,자가운전,맞벌이자녀가구,0,Y,어린이성장,재산보장,해외여행|심혈관
C01338,46,여성,학생,신혼부부,300-500만원,인천,자가운전,안정형시니어,0,Y,자녀상해,치과,재산보장|노후연금|자동차배상
C01339,72,여성,IT개발자,맞벌이자녀1,300-500만원,강원,자가운전,맞벌이자녀가구,1,N,뇌혈관,노후연금,자녀상해|입원비|심혈관|뇌혈관
C01340,68,남성,의료진,외벌이자녀2,800-1200만원,경기 남부,비운전,1인가구청년,2,N,자동차배상,뇌혈관,재산보장|자차손해|수술비
C01341,34,여성,교사,맞벌이자녀2,300만원 이하,경기 남부,자가운전,안정형시니어,2,Y,재산보장,자차손해,노후연금|입원비
C01342,49,남성,교사,3세대가구,1200만원 이상,강원,자가운전,맞벌이자녀가구,2,N,뇌혈관,자녀상해,수술비|자녀상해
C01343,27,남성,주부,외벌이자녀2,1200만원 이상,광주,자가운전,맞벌이자녀가구,2,Y,사망보장,어린이성장,자녀상해|재산보장|자차손해|자동차배상
C01344,33,여성,생산직,편부모가정,300-500만원,대구,자가운전,맞벌이자녀가구,1,N,수술비,뇌혈관,치과|뇌혈관
C01345,69,여성,학생,1인가구,500-800만원,인천,자가운전,안정형시니어,0,N,자동차배상,재산보장,해외여행|자동차배상
C01346,63,남성,프리랜서,편부모가정,1200만원 이상,서울 강남,비운전,사회초년생,2,N,자동차배상,수술비,자녀상해|수술비
C01347,71,남성,생산직,1인가구,1200만원 이상,제주,자가운전,맞벌이자녀가구,0,N,수술비,치과,입원비|자녀상해
C01348,36,여성,프리랜서,맞벌이자녀2,1200만원 이상,경기 북부,자가운전,골드에이지,2,Y,어린이성장,자녀상해,뇌혈관|심혈관
C01349,25,남성,IT개발자,3세대가구,300-500만원,울산,자가운전,맞벌이자녀가구,1,Y,자동차배상,재산보장,심혈관|수술비
C01350,64,남성,공무원,맞벌이자녀2,1200만원 이상,경기 남부,비운전,맞벌이자녀가구,2,N,재산보장,해외여행,자녀상해|뇌혈관
C01351,23,여성,교사,1인가구,300-500만원,대전,비운전,맞벌이자녀가구,0,N,어린이성장,심혈관,자녀상해|입원비|사망보장
C01352,23,남성,프리랜서,맞벌이자녀1,800-1200만원,대구,비운전,맞벌이자녀가구,1,N,어린이성장,자녀상해,입원비|치과|재산보장
C01353,25,남성,자영업,맞벌이자녀2,300만원 이하,광주,비운전,맞벌이자녀가구,2,N,어린이성장,해외여행,입원비|암진단|치과
C01354,72,여성,IT개발자,맞벌이자녀2,300-500만원,서울 강북,자가운전,1인가구청년,2,Y,사망보장,뇌혈관,암진단|뇌혈관
C01355,54,여성,IT개발자,3세대가구,800-1200만원,광주,자가운전,맞벌이자녀가구,3,Y,암진단,노후연금,암진단|노후연금
C01356,67,남성,은퇴자,맞벌이자녀2,300-500만원,강원,비운전,골드에이지,2,Y,사망보장,해외여행,어린이성장|자동차배상|사망보장
C01357,51,여성,의료진,맞벌이자녀2,800-1200만원,인천,자가운전,사회초년생,2,N,자녀상해,재산보장,입원비|수술비
C01358,46,남성,주부,3세대가구,500-800만원,서울 강북,자가운전,사회초년생,1,N,해외여행,입원비,치과|수술비|어린이성장|암진단
C01359,30,남성,IT개발자,맞벌이자녀2,1200만원 이상,제주,자가운전,맞벌이자녀가구,2,Y,재산보장,해외여행,자동차배상|뇌혈관|노후연금
C01360,28,여성,의료진,맞벌이자녀1,800-1200만원,광주,자가운전,골드에이지,1,N,암진단,재산보장,수술비|입원비
C01361,47,여성,생산직,맞벌이자녀2,300만원 이하,강원,자가운전,안정형시니어,2,N,자녀상해,암진단,수술비|해외여행|어린이성장
C01362,33,여성,학생,편부모가정,800-1200만원,서울 강남,자가운전,골드에이지,2,Y,수술비,치과,수술비|자녀상해|사망보장
C01363,49,남성,의료진,맞벌이자녀2,300-500만원,경기 북부,자가운전,사회초년생,2,Y,어린이성장,심혈관,치과|자차손해|뇌혈관|심혈관
C01364,36,남성,전문직,3세대가구,300-500만원,대전,자가운전,사회초년생,2,N,자차손해,암진단,노후연금|심혈관|사망보장|자동차배상
C01365,24,남성,교사,편부모가정,300만원 이하,부산,자가운전,사회초년생,1,Y,수술비,자차손해,자동차배상|자차손해|뇌혈관|자녀상해
C01366,63,여성,은퇴자,1인가구,500-800만원,제주,비운전,1인가구청년,0,Y,노후연금,수술비,심혈관|어린이성장|자차손해|사망보장
C01367,45,남성,주부,맞벌이자녀1,300-500만원,대구,자가운전,사회초년생,1,N,노후연금,뇌혈관,뇌혈관|자녀상해
C01368,60,남성,프리랜서,외벌이자녀2,300-500만원,서울 강북,자가운전,골드에이지,2,N,뇌혈관,어린이성장,심혈관|노후연금|입원비
C01369,44,남성,공무원,외벌이자녀2,800-1200만원,대전,자가운전,골드에이지,2,Y,사망보장,자차손해,입원비|치과|어린이성장
C01370,31,남성,학생,편부모가정,1200만원 이상,광주,비운전,안정형시니어,2,N,뇌혈관,입원비,자차손해|치과|암진단|심혈관
C01371,59,남성,공무원,편부모가정,800-1200만원,울산,자가운전,1인가구청년,1,Y,자차손해,자동차배상,해외여행|자차손해|암진단
C01372,39,여성,은퇴자,편부모가정,1200만원 이상,인천,비운전,사회초년생,1,N,노후연금,치과,자녀상해|자동차배상
C01373,33,여성,자영업,맞벌이자녀2,800-1200만원,서울 강북,자가운전,안정형시니어,2,N,해외여행,입원비,자동차배상|자차손해
C01374,29,남성,은퇴자,편부모가정,300-500만원,부산,자가운전,1인가구청년,1,N,자차손해,암진단,어린이성장|노후연금
C01375,50,남성,학생,1인가구,300만원 이하,서울 강남,자가운전,맞벌이자녀가구,0,Y,재산보장,사망보장,자차손해|뇌혈관
C01376,38,여성,생산직,편부모가정,500-800만원,대전,자가운전,안정형시니어,1,Y,노후연금,해외여행,자차손해|자녀상해
C01377,58,남성,공무원,1인가구,500-800만원,경기 남부,비운전,골드에이지,0,Y,노후연금,입원비,사망보장|암진단|심혈관
C01378,24,여성,생산직,외벌이자녀2,300만원 이하,인천,자가운전,안정형시니어,2,N,암진단,심혈관,해외여행|자동차배상
C01379,52,여성,교사,편부모가정,1200만원 이상,대전,비운전,자영업중장년,2,Y,자녀상해,어린이성장,어린이성장|사망보장|치과
C01380,28,여성,IT개발자,1인가구,500-800만원,경기 남부,자가운전,골드에이지,0,Y,뇌혈관,암진단,암진단|해외여행
C01381,48,여성,공무원,맞벌이자녀2,300만원 이하,경기 북부,자가운전,1인가구청년,2,Y,재산보장,해외여행,해외여행|심혈관
C01382,46,여성,전문직,3세대가구,1200만원 이상,제주,비운전,1인가구청년,3,Y,입원비,심혈관,자차손해|해외여행
C01383,53,여성,IT개발자,1인가구,300만원 이하,제주,자가운전,골드에이지,0,N,어린이성장,입원비,자동차배상|자차손해|암진단
C01384,35,남성,사무직,맞벌이자녀2,1200만원 이상,부산,자가운전,골드에이지,2,N,입원비,재산보장,자동차배상|자차손해|해외여행|자녀상해
C01385,34,여성,생산직,신혼부부,1200만원 이상,광주,자가운전,자영업중장년,0,Y,재산보장,자녀상해,수술비|심혈관|뇌혈관|치과
C01386,69,여성,공무원,편부모가정,500-800만원,인천,자가운전,맞벌이자녀가구,2,Y,입원비,어린이성장,뇌혈관|심혈관|자녀상해
C01387,72,여성,공무원,3세대가구,800-1200만원,경기 남부,비운전,자영업중장년,1,Y,뇌혈관,해외여행,자녀상해|입원비
C01388,73,남성,프리랜서,편부모가정,1200만원 이상,대전,자가운전,안정형시니어,1,Y,자동차배상,재산보장,어린이성장|노후연금
C01389,37,남성,전문직,편부모가정,500-800만원,강원,비운전,골드에이지,2,Y,심혈관,자동차배상,자동차배상|노후연금
C01390,56,여성,주부,맞벌이자녀1,1200만원 이상,부산,자가운전,사회초년생,1,Y,재산보장,사망보장,심혈관|입원비|자녀상해|자동차배상
C01391,24,여성,프리랜서,외벌이자녀2,1200만원 이상,부산,자가운전,골드에이지,2,Y,뇌혈관,치과,뇌혈관|치과|재산보장|심혈관
C01392,74,남성,학생,1인가구,300만원 이하,대구,자가운전,안정형시니어,0,N,자녀상해,암진단,재산보장|자녀상해
C01393,41,남성,생산직,편부모가정,300만원 이하,부산,자가운전,골드에이지,1,Y,자동차배상,재산보장,재산보장|자동차배상|자녀상해|사망보장
C01394,60,남성,학생,맞벌이자녀1,1200만원 이상,부산,자가운전,안정형시니어,1,Y,해외여행,자차손해,자녀상해|사망보장
C01395,30,여성,은퇴자,편부모가정,800-1200만원,강원,자가운전,맞벌이자녀가구,2,Y,자동차배상,재산보장,어린이성장|사망보장|심혈관
C01396,71,남성,의료진,1인가구,1200만원 이상,광주,자가운전,안정형시니어,0,Y,노후연금,심혈관,재산보장|자녀상해
C01397,58,여성,주부,신혼부부,300만원 이하,대전,자가운전,안정형시니어,0,N,심혈관,자녀상해,수술비|재산보장|치과|자동차배상
C01398,50,남성,은퇴자,신혼부부,500-800만원,인천,비운전,자영업중장년,0,N,사망보장,해외여행,해외여행|뇌혈관|입원비
C01399,56,남성,공무원,1인가구,500-800만원,울산,자가운전,자영업중장년,0,N,심혈관,사망보장,노후연금|사망보장|재산보장|해외여행
C01400,43,여성,프리랜서,신혼부부,800-1200만원,강원,비운전,1인가구청년,0,Y,치과,자녀상해,사망보장|자동차배상
C01401,45,여성,의료진,외벌이자녀2,500-800만원,경기 남부,비운전,안정형시니어,2,N,수술비,뇌혈관,노후연금|뇌혈관|심혈관|해외여행
C01402,29,남성,의료진,외벌이자녀2,300만원 이하,광주,자가운전,사회초년생,2,N,자차손해,자동차배상,재산보장|어린이성장|수술비|뇌혈관
C01403,52,여성,사무직,맞벌이자녀1,1200만원 이상,대구,자가운전,자영업중장년,1,N,어린이성장,암진단,수술비|뇌혈관|자차손해
C01404,58,여성,IT개발자,맞벌이자녀1,300만원 이하,부산,자가운전,사회초년생,1,Y,자녀상해,노후연금,치과|노후연금|어린이성장
C01405,57,남성,사무직,신혼부부,300만원 이하,제주,자가운전,1인가구청년,0,N,재산보장,자녀상해,치과|어린이성장|뇌혈관|암진단
C01406,53,여성,공무원,맞벌이자녀1,300-500만원,대전,비운전,골드에이지,1,Y,암진단,재산보장,암진단|수술비|노후연금|자동차배상
C01407,31,여성,교사,편부모가정,500-800만원,서울 강북,자가운전,골드에이지,2,Y,치과,재산보장,자녀상해|입원비|해외여행|심혈관
C01408,31,남성,생산직,편부모가정,1200만원 이상,강원,비운전,안정형시니어,2,N,암진단,심혈관,자동차배상|사망보장|해외여행
C01409,63,여성,사무직,외벌이자녀2,300만원 이하,서울 강남,비운전,사회초년생,2,Y,자차손해,뇌혈관,재산보장|수술비
C01410,54,남성,IT개발자,1인가구,1200만원 이상,서울 강북,비운전,사회초년생,0,Y,심혈관,어린이성장,치과|입원비|암진단
C01411,55,남성,사무직,맞벌이자녀1,1200만원 이상,서울 강북,자가운전,자영업중장년,1,Y,치과,사망보장,뇌혈관|어린이성장|입원비
C01412,69,여성,자영업,1인가구,300-500만원,부산,자가운전,골드에이지,0,Y,해외여행,노후연금,자동차배상|암진단
C01413,62,남성,IT개발자,3세대가구,1200만원 이상,서울 강북,비운전,맞벌이자녀가구,2,Y,사망보장,노후연금,자차손해|암진단
