tx_id,customer_id,product_id,tx_date,tx_type,units,nav_at_tx,amount_won,channel
TX0005228,C00360,INV-펀드-0083,2024-11-14,BUY,210,1528.26,32093459,MTS
TX0005229,C00656,INV-펀드-0047,2025-10-04,BUY,231,1487.91,34370721,로보어드바이저
TX0005230,C00512,INV-펀드-0063,2024-05-06,BUY,82,1611.75,13216350,HTS
TX0005231,C00898,INV-ET-0092,2024-05-27,SELL,182,1667.1,30341220,로보어드바이저
TX0005232,C00541,INV-연금-0089,2024-09-27,BUY,324,1224.45,39672180,HTS
TX0005233,C01281,INV-변액-0080,2024-02-17,SELL,190,1207.81,22948390,대면
TX0005234,C00901,INV-펀드-0026,2025-06-09,BUY,333,1473.54,49068882,로보어드바이저
TX0005235,C00621,INV-ET-0030,2025-03-29,BUY,279,1126.56,31431024,로보어드바이저
TX0005236,C00091,INV-펀드-0034,2025-05-03,BUY,253,1050.11,26567782,로보어드바이저
TX0005237,C00560,INV-펀드-0074,2025-09-20,SELL,296,1216.67,36013432,HTS
TX0005238,C01496,INV-펀드-0040,2024-04-18,SELL,252,1251.3,31532759,MTS
TX0005239,C00268,INV-ET-0076,2025-05-15,BUY,217,1072.88,23281496,MTS
TX0005240,C01139,INV-펀드-0058,2025-10-06,BUY,287,1147.17,32923779,로보어드바이저
TX0005241,C01443,INV-변액-0027,2024-12-12,BUY,203,1212.41,24611923,로보어드바이저
TX0005242,C01396,INV-ET-0018,2025-06-20,BUY,60,1184.63,7107780,로보어드바이저
TX0005243,C00819,INV-펀드-0026,2025-06-04,SELL,52,1318.89,6858228,MTS
TX0005244,C00921,INV-변액-0013,2025-02-08,BUY,257,832.12,21385484,대면
TX0005245,C01358,INV-펀드-0012,2024-11-18,BUY,325,1185.97,38544025,로보어드바이저
TX0005246,C01083,INV-펀드-0054,2025-11-22,SELL,432,1009.01,43589232,대면
TX0005247,C00701,INV-변액-0027,2024-02-13,BUY,413,1100.04,45431651,대면
TX0005248,C00798,INV-연금-0053,2024-06-02,SELL,499,1334.06,66569593,로보어드바이저
TX0005249,C01075,INV-연금-0006,2024-08-31,BUY,293,1435.16,42050188,로보어드바이저
TX0005250,C00745,INV-펀드-0082,2025-03-23,SELL,194,1769.29,34324226,로보어드바이저
TX0005251,C00396,INV-연금-0009,2024-06-30,SELL,238,1151.61,27408318,MTS
TX0005252,C00730,INV-ET-0033,2025-06-28,BUY,351,1172.17,41143167,로보어드바이저
TX0005253,C00982,INV-변액-0069,2024-01-02,SELL,18,1322.6,2380680,대면
TX0005254,C00596,INV-펀드-0098,2025-10-08,BUY,417,1444.53,60236901,MTS
TX0005255,C00072,INV-ET-0033,2024-02-05,BUY,456,936.89,42722184,MTS
TX0005256,C00758,INV-변액-0010,2025-10-19,BUY,303,1164.87,35295561,대면
TX0005257,C00615,INV-펀드-0081,2025-02-14,SELL,48,987.94,4742112,MTS
TX0005258,C00668,INV-펀드-0072,2024-03-18,BUY,197,889.84,17529848,MTS
TX0005259,C01138,INV-펀드-0067,2025-11-02,SELL,334,1575.99,52638066,대면
TX0005260,C00057,INV-연금-0078,2024-11-11,SELL,401,1599.3,64131929,대면
TX0005261,C00814,INV-연금-0001,2025-09-27,BUY,274,1507.24,41298376,HTS
TX0005262,C00607,INV-펀드-0054,2024-10-04,SELL,217,945.92,20526464,HTS
TX0005263,C00631,INV-펀드-0012,2024-01-09,SELL,84,1160.62,9749207,MTS
TX0005264,C00545,INV-ET-0075,2025-07-25,SELL,454,1343.77,61007157,로보어드바이저
TX0005265,C00084,INV-연금-0055,2025-08-05,BUY,484,1033.31,50012204,HTS
TX0005266,C00512,INV-연금-0019,2025-12-04,SELL,20,1408.37,2816740,HTS
TX0005267,C00550,INV-펀드-0024,2025-03-22,SELL,204,1225.17,24993468,HTS
TX0005268,C01422,INV-연금-0048,2025-08-09,BUY,141,1116.34,15740394,MTS
TX0005269,C01228,INV-연금-0041,2024-02-29,BUY,206,1430.28,29463768,대면
TX0005270,C00487,INV-펀드-0081,2025-06-12,BUY,433,932.12,40360796,대면
TX0005271,C00021,INV-ET-0065,2025-12-17,BUY,183,1300.69,23802627,MTS
TX0005272,C00907,INV-펀드-0081,2025-08-12,BUY,381,1091.28,41577768,HTS
TX0005273,C01121,INV-연금-0021,2024-10-06,SELL,155,1466.95,22737725,로보어드바이저
TX0005274,C00605,INV-ET-0025,2024-05-26,BUY,475,1584.79,75277525,MTS
TX0005275,C00092,INV-연금-0078,2025-01-05,BUY,66,1657.82,10941612,로보어드바이저
TX0005276,C00952,INV-펀드-0056,2025-03-26,BUY,371,1180.19,43785049,로보어드바이저
TX0005277,C00684,INV-ET-0031,2025-02-06,SELL,35,1365.19,4778165,대면
TX0005278,C01269,INV-ET-0051,2025-02-16,BUY,150,1423.23,21348450,HTS
TX0005279,C00064,INV-ET-0100,2024-10-05,SELL,439,1442.06,63306434,대면
TX0005280,C00755,INV-ET-0071,2024-09-09,SELL,205,1473.4,30204700,HTS
TX0005281,C01025,INV-연금-0055,2024-06-12,SELL,465,823.12,38275080,로보어드바이저
TX0005282,C00876,INV-연금-0085,2025-10-12,SELL,401,1396.26,55990026,MTS
TX0005283,C00012,INV-연금-0009,2024-10-28,SELL,139,997.76,13868863,로보어드바이저
TX0005284,C00686,INV-ET-0073,2024-06-10,BUY,455,1255.27,57114785,HTS
TX0005285,C00181,INV-펀드-0074,2024-02-05,SELL,466,1265.34,58964843,MTS
TX0005286,C00518,INV-ET-0075,2025-09-12,BUY,103,1486.99,15315997,대면
TX0005287,C01015,INV-펀드-0020,2024-05-13,BUY,35,1239.32,4337620,로보어드바이저
TX0005288,C01131,INV-연금-0019,2024-10-21,BUY,339,1513.87,51320192,대면
TX0005289,C00559,INV-변액-0084,2025-02-25,SELL,282,952.38,26857115,로보어드바이저
TX0005290,C00046,INV-변액-0010,2024-06-02,BUY,134,1433.21,19205014,MTS
TX0005291,C01011,INV-ET-0076,2025-06-08,BUY,396,1036.8,41057280,대면
TX0005292,C00528,INV-펀드-0054,2025-01-27,SELL,497,1013.03,50347591,대면
TX0005293,C00062,INV-변액-0007,2025-12-11,BUY,200,859.5,17190000,로보어드바이저
TX0005294,C00503,INV-연금-0019,2025-10-29,SELL,315,1652.81,52063515,로보어드바이저
TX0005295,C01043,INV-펀드-0047,2025-06-19,BUY,406,1485.85,60325510,HTS
TX0005296,C00797,INV-ET-0051,2025-04-18,SELL,378,1703.49,64391922,대면
TX0005297,C00299,INV-연금-0060,2024-09-02,SELL,68,1402.88,9539584,로보어드바이저
TX0005298,C00059,INV-변액-0070,2024-09-18,BUY,128,1154.35,14775679,HTS
TX0005299,C01482,INV-연금-0014,2025-12-16,BUY,427,1335.16,57011332,로보어드바이저
TX0005300,C00783,INV-연금-0094,2025-07-28,BUY,100,1322.24,13222400,대면
TX0005301,C00484,INV-연금-0006,2024-10-09,BUY,262,1433.78,37565036,대면
TX0005302,C00122,INV-변액-0037,2025-12-02,SELL,63,1010.25,6364575,로보어드바이저
TX0005303,C01145,INV-연금-0021,2024-11-04,BUY,115,1265.37,14551754,MTS
TX0005304,C01107,INV-연금-0006,2024-08-20,BUY,102,1303.5,13295700,로보어드바이저
TX0005305,C00866,INV-ET-0071,2024-03-25,SELL,457,1231.87,56296459,로보어드바이저
TX0005306,C00941,INV-펀드-0047,2024-09-29,SELL,466,1236.32,57612512,MTS
TX0005307,C00886,INV-펀드-0081,2025-06-20,SELL,428,1338.79,57300212,HTS
TX0005308,C00759,INV-변액-0007,2025-12-13,BUY,259,805.3,20857270,로보어드바이저
TX0005309,C01121,INV-ET-0079,2025-05-04,SELL,402,1423.19,57212238,MTS
TX0005310,C00944,INV-펀드-0026,2024-09-17,SELL,304,1482.47,45067088,HTS
TX0005311,C00396,INV-ET-0090,2024-07-01,SELL,283,995.86,28182838,HTS
TX0005312,C01491,INV-연금-0041,2025-11-10,BUY,486,1099.43,53432298,HTS
TX0005313,C00689,INV-연금-0059,2024-08-20,SELL,475,1170.18,55583550,로보어드바이저
TX0005314,C00697,INV-ET-0100,2025-01-14,BUY,261,1225.43,31983723,HTS
TX0005315,C00619,INV-ET-0018,2025-02-21,SELL,70,1123.35,7863450,HTS
TX0005316,C01256,INV-펀드-0058,2024-09-27,SELL,327,1501.34,49093818,MTS
TX0005317,C01322,INV-연금-0048,2024-04-12,SELL,159,1064.09,16919031,로보어드바이저
TX0005318,C00271,INV-ET-0071,2025-12-10,SELL,148,1345.62,19915175,로보어드바이저
TX0005319,C01413,INV-펀드-0056,2025-12-12,SELL,329,1146.81,37730049,로보어드바이저
TX0005320,C00163,INV-연금-0009,2024-09-19,BUY,335,1003.01,33600835,로보어드바이저
TX0005321,C00717,INV-ET-0045,2024-03-21,SELL,419,1217.68,51020792,MTS
TX0005322,C00106,INV-연금-0014,2025-03-11,SELL,194,1446.27,28057638,대면
TX0005323,C00578,INV-연금-0016,2025-08-27,SELL,418,1169.29,48876322,로보어드바이저
TX0005324,C00068,INV-펀드-0024,2024-07-14,SELL,207,1186.46,24559722,대면
TX0005325,C01350,INV-ET-0099,2025-11-15,SELL,80,1193.54,9548320,로보어드바이저
TX0005326,C00725,INV-ET-0099,2024-08-08,SELL,452,1071.85,48447619,대면
TX0005327,C01057,INV-변액-0015,2024-05-06,BUY,40,1529.72,6118880,대면
TX0005328,C00456,INV-펀드-0058,2024-09-17,SELL,259,1239.56,32104603,로보어드바이저
TX0005329,C01116,INV-연금-0048,2025-04-05,SELL,124,962.99,11941076,HTS
TX0005330,C00291,INV-연금-0004,2024-09-17,SELL,198,814.01,16117398,대면
TX0005331,C00778,INV-ET-0022,2025-04-08,BUY,307,1111.25,34115375,MTS
TX0005332,C00924,INV-펀드-0044,2025-01-12,BUY,267,1229.46,32826582,대면
TX0005333,C00435,INV-변액-0069,2025-01-27,BUY,338,1315.5,44463900,로보어드바이저
TX0005334,C00791,INV-ET-0100,2024-05-31,BUY,243,1307.36,31768848,HTS
TX0005335,C01392,INV-연금-0019,2025-12-12,BUY,310,1760.23,54567130,대면
TX0005336,C00879,INV-ET-0086,2024-03-11,BUY,124,1064.78,13203272,로보어드바이저
TX0005337,C01442,INV-펀드-0061,2024-05-07,BUY,32,1040.74,3330368,HTS
TX0005338,C00388,INV-ET-0003,2025-11-05,SELL,329,1135.96,37373084,로보어드바이저
TX0005339,C00057,INV-펀드-0023,2025-09-04,SELL,167,1219.48,20365316,HTS
TX0005340,C00481,INV-펀드-0082,2025-09-17,SELL,124,1244.01,15425724,MTS
TX0005341,C01008,INV-ET-0031,2024-12-04,BUY,235,1318.2,30977700,MTS
TX0005342,C00447,INV-연금-0089,2024-10-05,SELL,489,956.5,46772850,로보어드바이저
TX0005343,C00901,INV-변액-0084,2025-05-05,BUY,429,1280.13,54917577,대면
TX0005344,C01317,INV-연금-0036,2025-06-01,SELL,240,1053.04,25272959,MTS
TX0005345,C01038,INV-ET-0025,2025-05-13,SELL,404,1357.42,54839768,로보어드바이저
TX0005346,C00636,INV-변액-0070,2024-03-31,SELL,12,1033.3,1239959,MTS
TX0005347,C00508,INV-연금-0041,2025-01-25,SELL,45,1270.81,5718645,HTS
TX0005348,C00783,INV-연금-0032,2024-07-23,BUY,181,1217.75,22041275,대면
TX0005349,C01026,INV-연금-0001,2025-06-25,BUY,467,1263.44,59002648,대면
TX0005350,C01103,INV-펀드-0012,2025-03-31,SELL,258,974.07,25131006,로보어드바이저
TX0005351,C01364,INV-ET-0045,2024-04-04,BUY,61,1109.33,6766912,HTS
TX0005352,C01229,INV-펀드-0020,2024-05-21,SELL,388,1432.89,55596132,대면
TX0005353,C00872,INV-ET-0093,2025-12-12,BUY,232,1598.95,37095640,HTS
TX0005354,C00083,INV-펀드-0061,2025-06-10,BUY,21,1033.67,2170707,로보어드바이저
TX0005355,C00133,INV-ET-0043,2025-04-16,BUY,355,1285.67,45641285,대면
TX0005356,C00460,INV-펀드-0082,2024-11-21,SELL,335,1524.33,51065055,로보어드바이저
TX0005357,C00633,INV-ET-0092,2024-08-30,BUY,368,1274.6,46905280,대면
TX0005358,C00764,INV-변액-0029,2025-11-16,SELL,220,1077.61,23707420,대면
TX0005359,C00256,INV-변액-0069,2025-06-11,BUY,197,1301.46,25638762,MTS
TX0005360,C00479,INV-변액-0088,2025-04-23,BUY,447,1014.47,45346809,대면
TX0005361,C00173,INV-변액-0088,2025-06-27,SELL,453,1329.67,60234051,HTS
TX0005362,C00055,INV-ET-0071,2025-06-11,SELL,355,1085.76,38544480,MTS
TX0005363,C00596,INV-ET-0087,2025-01-06,SELL,314,1356.48,42593472,로보어드바이저
TX0005364,C00578,INV-ET-0087,2025-09-08,SELL,213,1696.83,36142479,MTS
TX0005365,C01172,INV-변액-0017,2025-03-03,BUY,402,1112.63,44727726,HTS
TX0005366,C00242,INV-변액-0015,2025-06-28,SELL,334,1160.29,38753686,로보어드바이저
TX0005367,C00230,INV-ET-0033,2025-05-28,BUY,381,1189.06,45303186,HTS
TX0005368,C00460,INV-ET-0064,2024-02-14,SELL,489,1543.53,75478617,대면
TX0005369,C00846,INV-펀드-0072,2024-01-18,SELL,308,940.91,28980027,대면
TX0005370,C01334,INV-연금-0021,2024-08-28,BUY,432,1303.33,56303855,HTS
TX0005371,C01158,INV-ET-0005,2024-07-10,SELL,380,1687.65,64130700,대면
TX0005372,C01396,INV-펀드-0034,2024-08-03,BUY,209,1235.35,25818815,HTS
TX0005373,C00684,INV-연금-0004,2025-05-08,SELL,422,1086.48,45849456,MTS
TX0005374,C00271,INV-ET-0043,2025-10-06,SELL,420,1551.31,65155019,HTS
TX0005375,C00780,INV-연금-0068,2024-04-06,BUY,50,1420.81,7104050,MTS
TX0005376,C01320,INV-연금-0009,2024-09-25,BUY,137,1127.16,15442092,HTS
TX0005377,C00566,INV-연금-0077,2025-10-22,BUY,48,1262.86,6061728,MTS
TX0005378,C01021,INV-연금-0053,2025-06-18,BUY,421,1191.16,50147836,HTS
TX0005379,C00115,INV-ET-0045,2024-08-17,SELL,91,1236.18,11249238,MTS
TX0005380,C00610,INV-연금-0009,2025-11-20,BUY,402,1072.89,43130178,HTS
TX0005381,C00578,INV-펀드-0002,2024-10-23,BUY,210,1341.56,28172759,로보어드바이저
TX0005382,C00604,INV-연금-0032,2025-03-11,BUY,471,1112.94,52419474,HTS
TX0005383,C00293,INV-펀드-0058,2024-06-26,BUY,161,1355.26,21819686,대면
TX0005384,C00771,INV-펀드-0082,2024-06-18,SELL,472,1709.57,80691703,대면
TX0005385,C01137,INV-펀드-0052,2025-04-06,SELL,111,1070.48,11882328,로보어드바이저
TX0005386,C00561,INV-연금-0048,2025-05-01,SELL,150,1120.89,16813350,HTS
TX0005387,C00021,INV-변액-0027,2024-01-19,SELL,474,856.66,40605684,로보어드바이저
TX0005388,C01139,INV-ET-0071,2024-08-10,SELL,378,1312.73,49621194,대면
TX0005389,C01017,INV-연금-0004,2024-01-02,SELL,330,932.44,30770520,HTS
TX0005390,C00840,INV-연금-0028,2024-02-29,SELL,306,999.91,30597245,HTS
TX0005391,C01480,INV-펀드-0039,2025-09-20,BUY,260,1269.56,33008559,로보어드바이저
TX0005392,C01479,INV-연금-0021,2024-10-31,BUY,307,1300.3,39919210,HTS
TX0005393,C00566,INV-펀드-0054,2025-06-30,SELL,52,1144.12,5949423,로보어드바이저
TX0005394,C01261,INV-펀드-0081,2025-01-28,BUY,55,975.95,5367725,로보어드바이저
TX0005395,C00798,INV-펀드-0061,2024-03-09,BUY,298,1078.13,32128274,대면
TX0005396,C00698,INV-ET-0075,2024-03-24,SELL,398,1233.05,49075390,대면
TX0005397,C01386,INV-연금-0004,2024-11-03,BUY,438,850.31,37243578,로보어드바이저
TX0005398,C00659,INV-변액-0017,2024-04-06,BUY,243,1235.79,30029696,로보어드바이저
TX0005399,C00653,INV-ET-0018,2025-10-20,SELL,191,1127.32,21531812,HTS
TX0005400,C00420,INV-펀드-0002,2025-05-02,SELL,325,1042.92,33894900,HTS
TX0005401,C00611,INV-연금-0068,2025-02-17,BUY,450,1328.34,59775300,HTS
TX0005402,C01085,INV-연금-0094,2024-08-14,BUY,20,1473.64,2947280,HTS
TX0005403,C01134,INV-ET-0100,2024-05-25,SELL,17,1402.8,2384760,대면
TX0005404,C00220,INV-펀드-0026,2024-12-22,BUY,182,1284.76,23382632,HTS
TX0005405,C00170,INV-연금-0094,2025-04-18,BUY,374,1045.91,39117034,HTS
TX0005406,C01207,INV-펀드-0035,2024-06-04,SELL,92,1299.76,11957792,MTS
TX0005407,C00773,INV-변액-0080,2025-07-04,SELL,262,1535.76,40236912,로보어드바이저
TX0005408,C00336,INV-연금-0028,2025-08-17,SELL,185,1207.42,22337270,대면
TX0005409,C00736,INV-ET-0071,2025-01-13,SELL,265,1504.28,39863420,대면
TX0005410,C00902,INV-펀드-0026,2025-10-29,SELL,298,1322.74,39417652,MTS
TX0005411,C00012,INV-연금-0019,2024-02-19,BUY,54,1551.77,8379558,HTS
TX0005412,C01187,INV-펀드-0081,2025-02-05,SELL,36,1029.81,3707315,MTS
TX0005413,C01390,INV-변액-0088,2024-03-28,BUY,431,981.41,42298771,로보어드바이저
TX0005414,C01252,INV-ET-0008,2025-03-24,BUY,215,1148.58,24694470,MTS
TX0005415,C00336,INV-변액-0010,2024-11-24,BUY,295,1292.62,38132290,로보어드바이저
TX0005416,C01302,INV-연금-0041,2025-05-18,SELL,240,1231.8,29563200,대면
TX0005417,C00104,INV-ET-0025,2024-11-08,BUY,469,1358.27,63702863,대면
TX0005418,C00596,INV-펀드-0058,2025-05-07,BUY,487,1292.62,62950593,HTS
TX0005419,C01182,INV-연금-0032,2025-03-21,BUY,250,1248.58,31214500,대면
TX0005420,C00659,INV-펀드-0023,2025-04-08,BUY,455,1130.16,51422280,HTS
TX0005421,C00250,INV-ET-0030,2024-07-26,SELL,218,1074.37,23421265,HTS
TX0005422,C00332,INV-펀드-0040,2025-03-24,SELL,439,1349.82,59257098,로보어드바이저
TX0005423,C01155,INV-ET-0051,2024-03-22,SELL,418,1331.99,55677181,로보어드바이저
TX0005424,C01361,INV-펀드-0072,2024-06-28,BUY,477,1050.98,50131746,대면
TX0005425,C01053,INV-ET-0031,2025-09-11,SELL,472,1215.85,57388119,대면
TX0005426,C01389,INV-연금-0016,2024-04-28,BUY,250,1584.51,39612750,로보어드바이저
TX0005427,C00053,INV-ET-0033,2024-04-22,SELL,16,1212.42,1939872,대면
TX0005428,C00134,INV-변액-0010,2025-05-26,SELL,87,1562.68,13595316,HTS
TX0005429,C00869,INV-연금-0097,2024-08-22,BUY,489,1563.25,76442925,HTS
TX0005430,C00005,INV-ET-0073,2025-02-24,BUY,286,1573.01,44988086,HTS
TX0005431,C00100,INV-펀드-0058,2024-12-04,SELL,346,1491.87,51618701,로보어드바이저
TX0005432,C01468,INV-펀드-0023,2025-07-14,BUY,231,1431.47,33066957,로보어드바이저
TX0005433,C00217,INV-ET-0092,2025-11-09,SELL,457,1626.34,74323738,MTS
TX0005434,C00650,INV-ET-0003,2024-02-26,SELL,236,1220.86,28812295,로보어드바이저
TX0005435,C00487,INV-ET-0090,2024-03-25,SELL,317,1119.27,35480859,HTS
TX0005436,C00284,INV-연금-0041,2024-04-11,BUY,204,1334.07,27215027,HTS
TX0005437,C00116,INV-펀드-0058,2024-12-05,BUY,167,1245.27,20796009,MTS
TX0005438,C00385,INV-펀드-0011,2024-05-16,BUY,307,1224.11,37580176,로보어드바이저
TX0005439,C00479,INV-펀드-0002,2025-09-12,BUY,457,1091.4,49876980,HTS
TX0005440,C01140,INV-변액-0084,2024-05-03,BUY,277,1307.38,36214426,MTS
TX0005441,C01120,INV-연금-0036,2025-06-28,BUY,318,969.17,30819606,로보어드바이저
TX0005442,C01378,INV-펀드-0083,2025-09-25,BUY,444,1204.0,53457600,로보어드바이저
TX0005443,C00725,INV-연금-0066,2024-05-30,SELL,164,1320.47,21655708,대면
TX0005444,C01082,INV-펀드-0026,2025-05-17,BUY,327,1578.67,51622509,HTS
TX0005445,C00712,INV-펀드-0047,2025-10-30,BUY,157,1598.99,25104143,HTS
TX0005446,C00798,INV-연금-0059,2024-08-25,SELL,494,1046.95,51719330,로보어드바이저
TX0005447,C01308,INV-펀드-0062,2025-07-25,BUY,460,1699.27,78166420,HTS
TX0005448,C00386,INV-연금-0085,2024-10-30,BUY,278,1109.11,30833257,MTS
TX0005449,C00376,INV-펀드-0098,2025-07-27,SELL,417,1338.46,55813782,로보어드바이저
TX0005450,C00872,INV-펀드-0026,2025-03-17,BUY,281,1096.21,30803501,MTS
TX0005451,C01004,INV-ET-0075,2024-02-09,BUY,289,1120.98,32396322,MTS
TX0005452,C00123,INV-ET-0008,2024-08-04,BUY,396,1267.71,50201316,로보어드바이저
TX0005453,C00429,INV-변액-0070,2024-04-15,BUY,478,1212.05,57935990,대면
TX0005454,C00021,INV-펀드-0047,2025-07-02,BUY,79,1692.28,13369012,MTS
TX0005455,C00831,INV-펀드-0040,2025-06-29,SELL,213,1418.46,30213198,대면
TX0005456,C00075,INV-ET-0073,2024-07-02,BUY,198,1518.25,30061350,HTS
TX0005457,C01243,INV-ET-0073,2024-01-11,BUY,179,1437.5,25731250,MTS
TX0005458,C01258,INV-연금-0085,2024-11-21,SELL,381,1297.09,49419129,로보어드바이저
TX0005459,C00344,INV-연금-0055,2025-02-17,BUY,476,1152.06,54838055,로보어드바이저
TX0005460,C01071,INV-변액-0070,2024-03-22,SELL,202,1266.57,25584714,로보어드바이저
TX0005461,C00812,INV-연금-0036,2025-08-15,BUY,432,899.49,38857968,MTS
TX0005462,C00684,INV-펀드-0044,2024-01-29,SELL,337,1135.89,38279493,로보어드바이저
TX0005463,C01419,INV-연금-0050,2025-06-19,SELL,488,1308.36,63847967,대면
TX0005464,C01125,INV-ET-0090,2024-03-16,BUY,178,976.22,17376716,대면
TX0005465,C00948,INV-ET-0100,2024-02-05,BUY,344,1035.89,35634616,로보어드바이저
TX0005466,C00412,INV-ET-0018,2024-06-12,SELL,368,962.59,35423312,로보어드바이저
TX0005467,C00062,INV-펀드-0044,2024-11-21,SELL,336,1197.99,40252464,HTS
TX0005468,C00821,INV-펀드-0081,2025-09-26,BUY,494,1013.06,50045163,MTS
TX0005469,C01182,INV-펀드-0034,2024-09-13,SELL,76,941.06,7152056,로보어드바이저
TX0005470,C00931,INV-변액-0007,2025-10-08,SELL,152,882.61,13415672,MTS
TX0005471,C00205,INV-펀드-0023,2025-11-01,SELL,458,1109.1,50796779,HTS
TX0005472,C01481,INV-연금-0078,2024-09-01,BUY,313,1318.01,41253713,MTS
TX0005473,C00783,INV-ET-0100,2025-02-05,BUY,155,1112.31,17240805,로보어드바이저
TX0005474,C00231,INV-펀드-0024,2025-05-19,BUY,213,1481.73,31560849,MTS
TX0005475,C00678,INV-연금-0095,2024-07-01,SELL,309,1358.0,41962200,로보어드바이저
TX0005476,C00168,INV-펀드-0020,2024-05-29,BUY,149,1412.57,21047293,대면
TX0005477,C00587,INV-ET-0064,2025-08-01,BUY,388,1153.58,44758904,로보어드바이저
TX0005478,C00299,INV-펀드-0012,2025-10-09,BUY,128,1129.55,14458240,HTS
TX0005479,C00890,INV-ET-0075,2024-09-06,BUY,327,1287.35,42096344,HTS
TX0005480,C01072,INV-펀드-0046,2024-09-12,BUY,462,1057.91,48875442,HTS
TX0005481,C01342,INV-펀드-0046,2024-11-01,SELL,450,1361.84,61282800,HTS
TX0005482,C00735,INV-ET-0076,2025-06-20,SELL,71,1145.52,8133192,MTS
TX0005483,C01294,INV-변액-0080,2024-04-03,SELL,110,1249.35,13742850,HTS
TX0005484,C00466,INV-펀드-0058,2024-06-14,SELL,385,1534.12,59063619,대면
TX0005485,C00886,INV-연금-0016,2025-05-02,SELL,240,1592.08,38209919,MTS
TX0005486,C00242,INV-ET-0073,2024-01-25,BUY,118,1452.09,17134662,로보어드바이저
TX0005487,C01222,INV-변액-0029,2025-07-14,BUY,12,1348.84,1618607,MTS
TX0005488,C00028,INV-펀드-0023,2025-08-03,BUY,212,1273.7,27002440,대면
TX0005489,C00137,INV-변액-0038,2024-03-05,BUY,339,1405.65,47651535,HTS
TX0005490,C00734,INV-펀드-0062,2025-09-07,BUY,136,1599.47,21752792,MTS
TX0005491,C00044,INV-펀드-0082,2024-12-26,SELL,341,1389.61,47385700,MTS
TX0005492,C01013,INV-펀드-0062,2024-06-14,SELL,207,1644.72,34045704,HTS
TX0005493,C01004,INV-변액-0038,2025-08-19,SELL,363,1341.54,48697901,대면
TX0005494,C01008,INV-펀드-0002,2024-08-04,BUY,92,1238.79,11396868,HTS
TX0005495,C00589,INV-연금-0089,2024-04-18,BUY,203,1285.11,26087733,MTS
TX0005496,C00241,INV-펀드-0034,2024-02-13,SELL,175,1242.61,21745674,MTS
TX0005497,C00503,INV-ET-0086,2025-07-21,BUY,20,1094.59,2189180,MTS
