policy_id,customer_id,product_code,product_name,insurer,category,status,start_date,monthly_premium,scenario_code
P004672,C01332,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2022-08-05,10125,중복_자차
P004673,C01332,HB-CH-0005,한빛생명 어린이기본형2,한빛생명,어린이,정상유지,2021-11-28,66973,정상
P004674,C01332,DA-PN-0082,다올화재 연금기본형4,다올화재,연금,정상유지,2021-07-01,163670,정상
P004675,C01332,GH-HE-0051,광화종합 실손실속형2,광화종합,실손,정상유지,2023-11-23,30990,중복_자차
P004676,C01332,DB-AU-0111,동백해상 자동차기본형1,동백해상,자동차,정상유지,2022-10-06,93623,중복_자차
P004677,C01333,CU-PN-0040,청우손해 연금실속형2,청우손해,연금,정상유지,2024-09-05,238099,공백_배상
P004678,C01333,CU-WL-0037,청우손해 종신프리미엄3,청우손해,종신,정상유지,2024-08-10,93148,정상
P004679,C01334,SS-HE-0096,삼산라이프 실손실속형2,삼산라이프,실손,정상유지,2023-07-23,23518,중복_자차
P004680,C01334,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2023-10-30,144769,공백_배상
P004681,C01334,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2021-04-01,8831,중복_자차
P004682,C01335,DA-PN-0079,다올화재 연금표준형1,다올화재,연금,정상유지,2021-08-19,168729,정상
P004683,C01335,IR-HE-0137,이레생명 실손표준형2,이레생명,실손,정상유지,2021-01-04,57903,공백_배상
P004684,C01335,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2023-05-02,182251,공백_사망
P004685,C01336,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2024-11-20,134044,중복_실손
P004686,C01336,DA-HE-0073,다올화재 실손기본형1,다올화재,실손,정상유지,2024-11-27,25116,정상
P004687,C01337,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2021-03-06,23605,공백_배상
P004688,C01337,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2021-06-03,320731,중복_실손
P004689,C01337,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2025-04-05,27026,공백_사망
P004690,C01337,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2022-02-21,212307,공백_배상
P004691,C01337,SS-TR-0108,삼산라이프 여행자기본형2,삼산라이프,여행자,정상유지,2023-07-23,8902,공백_사망
P004692,C01338,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2024-08-01,3514,공백_배상
P004693,C01338,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2022-08-15,27780,중복_자차
P004694,C01338,BD-AU-0152,백두손해 자동차표준형1,백두손해,자동차,정상유지,2023-01-26,56856,공백_배상
P004695,C01338,HB-WL-0010,한빛생명 종신표준형2,한빛생명,종신,정상유지,2021-03-09,207131,중복_자차
P004696,C01339,HB-CH-0006,한빛생명 어린이기본형3,한빛생명,어린이,정상유지,2022-02-20,29794,중복_실손
P004697,C01339,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2024-10-05,234393,중복_자차
P004698,C01339,DB-AU-0111,동백해상 자동차기본형1,동백해상,자동차,정상유지,2022-04-27,93623,중복_자차
P004699,C01339,DB-FI-0125,동백해상 화재프리미엄1,동백해상,화재,정상유지,2023-02-03,9505,공백_배상
P004700,C01340,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2021-10-07,23605,정상
P004701,C01340,CU-WL-0035,청우손해 종신프리미엄1,청우손해,종신,정상유지,2021-04-09,255576,공백_사망
P004702,C01341,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2022-07-24,212307,중복_자차
P004703,C01341,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2022-03-23,31092,공백_사망
P004704,C01342,IR-AU-0130,이레생명 자동차기본형1,이레생명,자동차,정상유지,2022-02-08,58565,공백_배상
P004705,C01342,CU-TR-0044,청우손해 여행자프리미엄2,청우손해,여행자,정상유지,2023-10-08,13264,중복_실손
P004706,C01343,DB-TR-0129,동백해상 여행자표준형2,동백해상,여행자,정상유지,2022-09-01,14747,공백_배상
P004707,C01343,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2021-07-03,157871,공백_사망
P004708,C01343,CU-WL-0035,청우손해 종신프리미엄1,청우손해,종신,정상유지,2024-06-21,255576,공백_배상
P004709,C01343,CU-AU-0024,청우손해 자동차기본형1,청우손해,자동차,정상유지,2021-11-09,88046,공백_사망
P004710,C01344,CU-AU-0026,청우손해 자동차실속형3,청우손해,자동차,정상유지,2024-12-09,116341,중복_실손
P004711,C01344,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2023-10-21,12748,공백_사망
P004712,C01344,DA-WL-0076,다올화재 종신기본형1,다올화재,종신,정상유지,2023-01-16,94669,공백_배상
P004713,C01345,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2024-09-02,22225,공백_배상
P004714,C01345,GH-WL-0054,광화종합 종신표준형1,광화종합,종신,정상유지,2022-06-21,249273,중복_실손
P004715,C01345,HB-TR-0021,한빛생명 여행자기본형1,한빛생명,여행자,정상유지,2022-03-13,3749,공백_사망
P004716,C01345,SS-PN-0104,삼산라이프 연금기본형3,삼산라이프,연금,정상유지,2021-02-09,253758,공백_배상
P004717,C01346,IR-WL-0141,이레생명 종신프리미엄2,이레생명,종신,정상유지,2021-12-30,83800,중복_자차
P004718,C01346,GH-PN-0060,광화종합 연금프리미엄4,광화종합,연금,정상유지,2021-05-17,156264,공백_배상
P004719,C01346,DB-FI-0127,동백해상 화재실속형3,동백해상,화재,정상유지,2023-02-04,24592,중복_실손
P004720,C01347,GH-HE-0052,광화종합 실손표준형3,광화종합,실손,정상유지,2021-04-12,44028,공백_사망
P004721,C01347,DB-WL-0122,동백해상 종신기본형3,동백해상,종신,정상유지,2022-01-02,154997,중복_자차
P004722,C01348,DA-CH-0070,다올화재 어린이표준형1,다올화재,어린이,정상유지,2025-03-17,56748,중복_자차
P004723,C01348,HB-PN-0014,한빛생명 연금기본형2,한빛생명,연금,정상유지,2021-03-18,313790,정상
P004724,C01348,SS-AU-0092,삼산라이프 자동차실속형4,삼산라이프,자동차,정상유지,2023-10-16,76176,중복_실손
P004725,C01348,GH-WL-0054,광화종합 종신표준형1,광화종합,종신,정상유지,2025-05-11,249273,중복_실손
P004726,C01349,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2022-04-03,287729,공백_배상
P004727,C01349,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2023-01-27,15031,중복_자차
P004728,C01350,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2021-07-14,182251,중복_실손
P004729,C01350,HB-PN-0016,한빛생명 연금기본형4,한빛생명,연금,정상유지,2021-08-23,112831,정상
P004730,C01350,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2023-07-16,15031,정상
P004731,C01350,BD-CH-0157,백두손해 어린이표준형2,백두손해,어린이,정상유지,2022-04-14,74248,정상
P004732,C01351,BD-WL-0165,백두손해 종신프리미엄4,백두손해,종신,정상유지,2024-06-06,180675,중복_실손
P004733,C01351,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2023-11-27,3514,중복_실손
P004734,C01352,GH-CH-0049,광화종합 어린이실속형2,광화종합,어린이,정상유지,2022-05-31,63321,정상
P004735,C01352,IR-HE-0136,이레생명 실손프리미엄1,이레생명,실손,정상유지,2021-07-06,41562,정상
P004736,C01352,SS-TR-0108,삼산라이프 여행자기본형2,삼산라이프,여행자,정상유지,2024-11-30,8902,공백_배상
P004737,C01353,DA-FI-0085,다올화재 화재표준형3,다올화재,화재,정상유지,2025-05-09,27963,정상
P004738,C01353,DB-HE-0118,동백해상 실손프리미엄3,동백해상,실손,정상유지,2023-08-30,23145,공백_사망
P004739,C01353,DA-PN-0081,다올화재 연금기본형3,다올화재,연금,정상유지,2024-07-14,198291,공백_사망
P004740,C01353,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2021-08-10,3514,정상
P004741,C01353,SS-CH-0094,삼산라이프 어린이실속형2,삼산라이프,어린이,정상유지,2022-11-01,64465,공백_사망
P004742,C01354,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2023-03-03,320731,공백_사망
P004743,C01354,HB-AU-0003,한빛생명 자동차실속형3,한빛생명,자동차,정상유지,2024-08-25,83166,공백_사망
P004744,C01354,DA-HE-0075,다올화재 실손프리미엄3,다올화재,실손,정상유지,2022-12-12,34611,중복_실손
P004745,C01354,CU-FI-0042,청우손해 화재실속형2,청우손해,화재,정상유지,2022-08-12,26233,정상
P004746,C01355,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2022-03-22,23605,공백_배상
P004747,C01355,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2021-09-25,66788,중복_자차
P004748,C01355,SS-PN-0102,삼산라이프 연금기본형1,삼산라이프,연금,정상유지,2023-04-21,107739,중복_자차
P004749,C01355,CU-CH-0027,청우손해 어린이실속형1,청우손해,어린이,정상유지,2025-02-19,50615,공백_배상
P004750,C01356,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2024-12-20,8326,중복_실손
P004751,C01356,DA-PN-0081,다올화재 연금기본형3,다올화재,연금,정상유지,2023-04-17,198291,공백_배상
P004752,C01357,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2022-05-02,44105,공백_배상
P004753,C01357,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2024-04-29,12748,중복_자차
P004754,C01358,GH-WL-0054,광화종합 종신표준형1,광화종합,종신,정상유지,2022-10-10,249273,공백_배상
P004755,C01358,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2025-01-03,205519,중복_실손
P004756,C01358,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2022-04-29,9767,공백_배상
P004757,C01358,SS-AU-0092,삼산라이프 자동차실속형4,삼산라이프,자동차,정상유지,2024-06-12,76176,중복_자차
P004758,C01359,SS-CH-0094,삼산라이프 어린이실속형2,삼산라이프,어린이,정상유지,2023-10-21,64465,중복_실손
P004759,C01359,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2022-09-10,234393,정상
P004760,C01359,SS-HE-0095,삼산라이프 실손프리미엄1,삼산라이프,실손,정상유지,2024-08-16,48934,중복_실손
P004761,C01359,CU-PN-0040,청우손해 연금실속형2,청우손해,연금,정상유지,2023-05-18,238099,공백_사망
P004762,C01359,BD-AU-0155,백두손해 자동차프리미엄4,백두손해,자동차,정상유지,2023-07-05,112780,중복_실손
P004763,C01360,HB-HE-0007,한빛생명 실손실속형1,한빛생명,실손,정상유지,2023-09-09,23783,중복_자차
P004764,C01360,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2021-09-25,8831,중복_실손
P004765,C01360,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2024-04-11,134044,공백_사망
P004766,C01360,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2024-09-21,12748,정상
P004767,C01360,CU-CH-0030,청우손해 어린이프리미엄4,청우손해,어린이,정상유지,2023-05-08,60349,공백_배상
P004768,C01361,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2022-07-15,234393,중복_자차
P004769,C01361,DA-FI-0085,다올화재 화재표준형3,다올화재,화재,정상유지,2022-02-07,27963,공백_사망
P004770,C01361,SS-AU-0091,삼산라이프 자동차표준형3,삼산라이프,자동차,정상유지,2024-05-26,62331,정상
P004771,C01361,CU-CH-0029,청우손해 어린이실속형3,청우손해,어린이,정상유지,2025-02-02,61873,정상
P004772,C01361,GH-TR-0066,광화종합 여행자기본형3,광화종합,여행자,정상유지,2024-10-19,14775,중복_자차
P004773,C01362,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2024-02-10,56519,공백_배상
P004774,C01362,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2023-04-29,12546,중복_실손
P004775,C01362,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2022-05-07,157871,정상
P004776,C01362,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2025-04-25,10125,정상
P004777,C01363,DB-AU-0112,동백해상 자동차프리미엄2,동백해상,자동차,정상유지,2024-11-15,79376,공백_사망
P004778,C01363,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2024-08-13,22225,중복_자차
P004779,C01363,SS-PN-0103,삼산라이프 연금실속형2,삼산라이프,연금,정상유지,2022-09-01,318638,중복_자차
P004780,C01363,CU-TR-0045,청우손해 여행자프리미엄3,청우손해,여행자,정상유지,2021-07-01,5022,공백_배상
P004781,C01363,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2023-11-14,212307,중복_자차
P004782,C01364,CU-AU-0024,청우손해 자동차기본형1,청우손해,자동차,정상유지,2022-03-21,88046,중복_실손
P004783,C01364,BD-HE-0161,백두손해 실손표준형3,백두손해,실손,정상유지,2023-08-18,28961,중복_자차
P004784,C01365,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2021-06-25,8326,중복_자차
P004785,C01365,CU-CH-0028,청우손해 어린이기본형2,청우손해,어린이,정상유지,2024-01-19,63090,공백_배상
P004786,C01365,HB-PN-0015,한빛생명 연금실속형3,한빛생명,연금,정상유지,2023-09-01,126223,정상
P004787,C01366,DB-WL-0120,동백해상 종신표준형1,동백해상,종신,정상유지,2021-01-14,82609,중복_실손
P004788,C01366,CU-HE-0034,청우손해 실손기본형4,청우손해,실손,정상유지,2023-06-06,33902,중복_실손
P004789,C01366,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2022-04-03,157871,중복_실손
P004790,C01366,SS-TR-0107,삼산라이프 여행자프리미엄1,삼산라이프,여행자,정상유지,2022-08-17,4264,중복_자차
P004791,C01366,BD-FI-0168,백두손해 화재표준형1,백두손해,화재,정상유지,2025-03-10,32849,공백_배상
P004792,C01367,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2024-10-19,22225,공백_배상
P004793,C01367,BD-PN-0166,백두손해 연금표준형1,백두손해,연금,정상유지,2023-03-31,307535,중복_자차
P004794,C01367,DA-WL-0077,다올화재 종신기본형2,다올화재,종신,정상유지,2024-07-13,173859,중복_실손
P004795,C01368,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2022-03-14,320731,공백_배상
P004796,C01368,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2021-03-25,43283,정상
P004797,C01368,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2023-04-22,12748,중복_실손
P004798,C01369,HB-CH-0004,한빛생명 어린이기본형1,한빛생명,어린이,정상유지,2022-10-10,84794,공백_사망
P004799,C01369,CU-AU-0024,청우손해 자동차기본형1,청우손해,자동차,정상유지,2023-02-05,88046,정상
P004800,C01370,CU-TR-0043,청우손해 여행자실속형1,청우손해,여행자,정상유지,2023-12-29,13209,중복_실손
