policy_id,coverage_code,coverage_name,coverage_group,insured_amount,deductible_flag,rider_flag
P004916,P004916-RD2,운전자벌금,특약보강,20000000,N,Y
P004917,P004917-CV1,통원의료비,실손의료,200000000,N,N
P004917,P004917-CV2,급여의료비,실손의료,500000000,Y,N
P004917,P004917-CV3,입원의료비,실손의료,10000000,N,N
P004918,P004918-CV1,의료간병자금,노후연금,200000000,Y,N
P004918,P004918-CV2,최저보증이율,노후연금,100000000,N,N
P004918,P004918-CV3,연금개시,노후연금,500000000,N,N
P004918,P004918-RD1,치과보강특약,특약보강,5000000,N,Y
P004918,P004918-RD2,운전자벌금,특약보강,20000000,N,Y
P004919,P004919-CV1,일반사망,사망보장,500000000,N,N
P004919,P004919-CV2,암진단자금,사망보장,500000000,N,N
P004919,P004919-CV3,재해사망,사망보장,500000000,N,N
P004920,P004920-CV1,배상책임,자녀상해질병,50000000,N,N
P004920,P004920-CV2,어린이암진단비,자녀상해질병,50000000,N,N
P004920,P004920-CV3,입원일당,자녀상해질병,10000000,Y,Y
P004920,P004920-RD1,입원일당확장,특약보강,20000000,N,Y
P004921,P004921-CV1,대인배상,자동차배상,10000000,Y,N
P004921,P004921-CV2,무보험차상해,자차손해,50000000,N,N
P004921,P004921-CV3,대물배상,자동차배상,200000000,N,Y
P004922,P004922-CV1,연금개시,노후연금,10000000,N,N
P004922,P004922-CV2,조기해지환급금,노후연금,50000000,N,N
P004922,P004922-CV3,의료간병자금,노후연금,100000000,Y,Y
P004923,P004923-CV1,건물화재,화재재산,30000000,N,N
P004923,P004923-CV2,도난손해,화재재산,200000000,N,N
P004923,P004923-CV3,임시거주비,화재재산,200000000,Y,Y
P004924,P004924-CV1,상급병실차액,실손의료,30000000,N,N
P004924,P004924-CV2,입원의료비,실손의료,500000000,N,N
P004924,P004924-CV3,통원의료비,실손의료,100000000,N,N
P004924,P004924-RD1,치과보강특약,특약보강,5000000,N,Y
P004925,P004925-CV1,대물배상,화재재산,50000000,N,N
P004925,P004925-CV2,도난손해,화재재산,100000000,N,N
P004925,P004925-CV3,가재도구,화재재산,100000000,N,Y
P004926,P004926-CV1,비급여의료비,실손의료,10000000,N,N
P004926,P004926-CV2,상급병실차액,실손의료,30000000,N,N
P004926,P004926-CV3,통원의료비,실손의료,30000000,N,Y
P004926,P004926-RD1,암진단가산,특약보강,5000000,N,Y
P004927,P004927-CV1,노후소득보장,노후연금,10000000,Y,N
P004927,P004927-CV2,최저보증이율,노후연금,10000000,Y,N
P004927,P004927-CV3,의료간병자금,노후연금,200000000,Y,N
P004928,P004928-CV1,입원일당,자녀상해질병,30000000,Y,N
P004928,P004928-CV2,어린이암진단비,자녀상해질병,500000000,N,N
P004928,P004928-CV3,골절진단비,자녀상해질병,30000000,Y,N
P004928,P004928-RD1,입원일당확장,특약보강,5000000,N,Y
P004929,P004929-CV1,휴대품손해,여행자보장,500000000,N,N
P004929,P004929-CV2,여행지연,여행자보장,200000000,N,N
P004929,P004929-CV3,해외의료비,여행자보장,30000000,Y,N
P004929,P004929-RD1,해외의료확장,특약보강,5000000,N,Y
P004929,P004929-RD2,해외의료확장,특약보강,20000000,N,Y
P004930,P004930-CV1,대인배상,자동차배상,100000000,N,N
P004930,P004930-CV2,자기차량손해,자차손해,30000000,N,N
P004930,P004930-CV3,대물배상,자동차배상,10000000,N,Y
P004931,P004931-CV1,암진단자금,사망보장,30000000,N,N
P004931,P004931-CV2,고도후유장해,사망보장,30000000,Y,N
P004931,P004931-CV3,재해사망,사망보장,200000000,N,Y
P004931,P004931-RD1,치과보강특약,특약보강,5000000,N,Y
P004932,P004932-CV1,해외의료비,여행자보장,500000000,Y,N
P004932,P004932-CV2,휴대품손해,여행자보장,10000000,Y,N
P004932,P004932-CV3,여행지연,여행자보장,30000000,N,N
P004932,P004932-RD1,암진단가산,특약보강,5000000,N,Y
P004932,P004932-RD2,입원일당확장,특약보강,20000000,N,Y
P004933,P004933-CV1,노후소득보장,노후연금,200000000,Y,N
P004933,P004933-CV2,연금개시,노후연금,200000000,N,N
P004933,P004933-CV3,최저보증이율,노후연금,100000000,Y,Y
P004933,P004933-RD1,운전자벌금,특약보강,10000000,N,Y
P004934,P004934-CV1,통원의료비,실손의료,10000000,Y,N
P004934,P004934-CV2,급여의료비,실손의료,500000000,N,N
P004934,P004934-CV3,입원의료비,실손의료,100000000,Y,Y
P004934,P004934-RD1,암진단가산,특약보강,10000000,N,Y
P004934,P004934-RD2,입원일당확장,특약보강,10000000,N,Y
P004935,P004935-CV1,입원일당,자녀상해질병,30000000,N,N
P004935,P004935-CV2,배상책임,자녀상해질병,50000000,N,N
P004935,P004935-CV3,어린이암진단비,자녀상해질병,100000000,Y,N
P004935,P004935-RD1,치과보강특약,특약보강,5000000,N,Y
P004935,P004935-RD2,운전자벌금,특약보강,10000000,N,Y
P004936,P004936-CV1,뇌출혈진단,사망보장,200000000,N,N
P004936,P004936-CV2,고도후유장해,사망보장,100000000,N,N
P004936,P004936-CV3,암진단자금,사망보장,200000000,N,N
P004937,P004937-CV1,상급병실차액,실손의료,100000000,Y,N
P004937,P004937-CV2,비급여의료비,실손의료,30000000,Y,N
P004937,P004937-CV3,급여의료비,실손의료,100000000,N,N
P004937,P004937-RD1,운전자벌금,특약보강,5000000,N,Y
P004938,P004938-CV1,대물배상,화재재산,500000000,N,N
P004938,P004938-CV2,건물화재,화재재산,100000000,N,N
P004938,P004938-CV3,가재도구,화재재산,200000000,N,Y
P004939,P004939-CV1,자기신체사고,자차손해,100000000,N,N
P004939,P004939-CV2,대물배상,자동차배상,10000000,N,N
P004939,P004939-CV3,자기차량손해,자차손해,200000000,N,N
P004940,P004940-CV1,해외의료비,여행자보장,10000000,N,N
P004940,P004940-CV2,항공기납치,여행자보장,10000000,Y,N
P004940,P004940-CV3,여행지연,여행자보장,10000000,N,N
P004940,P004940-RD1,암진단가산,특약보강,10000000,N,Y
P004940,P004940-RD2,암진단가산,특약보강,5000000,N,Y
P004941,P004941-CV1,상급병실차액,실손의료,10000000,Y,N
P004941,P004941-CV2,입원의료비,실손의료,30000000,N,N
P004941,P004941-CV3,통원의료비,실손의료,200000000,Y,N
P004942,P004942-CV1,연금개시,노후연금,30000000,N,N
P004942,P004942-CV2,최저보증이율,노후연금,10000000,Y,N
P004942,P004942-CV3,노후소득보장,노후연금,500000000,Y,Y
P004943,P004943-CV1,입원의료비,실손의료,500000000,N,N
P004943,P004943-CV2,비급여의료비,실손의료,200000000,N,N
P004943,P004943-CV3,통원의료비,실손의료,200000000,N,Y
P004943,P004943-RD1,암진단가산,특약보강,20000000,N,Y
P004943,P004943-RD2,암진단가산,특약보강,5000000,N,Y
P004944,P004944-CV1,노후소득보장,노후연금,500000000,Y,N
P004944,P004944-CV2,의료간병자금,노후연금,100000000,N,N
P004944,P004944-CV3,조기해지환급금,노후연금,30000000,N,N
P004944,P004944-RD1,치과보강특약,특약보강,20000000,N,Y
P004945,P004945-CV1,여행지연,여행자보장,500000000,Y,N
P004945,P004945-CV2,휴대품손해,여행자보장,200000000,N,N
P004945,P004945-CV3,해외의료비,여행자보장,10000000,Y,N
P004945,P004945-RD1,운전자벌금,특약보강,5000000,N,Y
P004945,P004945-RD2,운전자벌금,특약보강,20000000,N,Y
P004946,P004946-CV1,일반사망,사망보장,30000000,N,N
P004946,P004946-CV2,고도후유장해,사망보장,500000000,N,N
P004946,P004946-CV3,뇌출혈진단,사망보장,100000000,Y,N
P004947,P004947-CV1,도난손해,화재재산,500000000,Y,N
P004947,P004947-CV2,임시거주비,화재재산,30000000,N,N
P004947,P004947-CV3,가재도구,화재재산,50000000,N,N
P004947,P004947-RD1,입원일당확장,특약보강,20000000,N,Y
P004948,P004948-CV1,재해사망,사망보장,500000000,Y,N
P004948,P004948-CV2,뇌출혈진단,사망보장,200000000,N,N
P004948,P004948-CV3,고도후유장해,사망보장,30000000,N,N
P004949,P004949-CV1,어린이암진단비,자녀상해질병,200000000,N,N
P004949,P004949-CV2,배상책임,자녀상해질병,100000000,N,N
P004949,P004949-CV3,입원일당,자녀상해질병,100000000,N,N
P004949,P004949-RD1,해외의료확장,특약보강,20000000,N,Y
P004950,P004950-CV1,연금개시,노후연금,30000000,Y,N
P004950,P004950-CV2,최저보증이율,노후연금,50000000,Y,N
P004950,P004950-CV3,조기해지환급금,노후연금,10000000,N,Y
P004951,P004951-CV1,자기신체사고,자차손해,30000000,Y,N
P004951,P004951-CV2,자기차량손해,자차손해,50000000,Y,N
P004951,P004951-CV3,무보험차상해,자차손해,10000000,Y,N
P004951,P004951-RD1,운전자벌금,특약보강,20000000,N,Y
P004952,P004952-CV1,건물화재,화재재산,10000000,N,N
P004952,P004952-CV2,가재도구,화재재산,50000000,Y,N
P004952,P004952-CV3,도난손해,화재재산,10000000,Y,Y
P004952,P004952-RD1,해외의료확장,특약보강,10000000,N,Y
P004953,P004953-CV1,의료간병자금,노후연금,10000000,Y,N
P004953,P004953-CV2,최저보증이율,노후연금,50000000,N,N
P004953,P004953-CV3,연금개시,노후연금,10000000,Y,N
P004954,P004954-CV1,어린이암진단비,자녀상해질병,100000000,N,N
P004954,P004954-CV2,통원치료비,자녀상해질병,50000000,N,N
P004954,P004954-CV3,입원일당,자녀상해질병,10000000,N,Y
P004954,P004954-RD1,해외의료확장,특약보강,20000000,N,Y
P004955,P004955-CV1,대물배상,자동차배상,200000000,Y,N
P004955,P004955-CV2,자기신체사고,자차손해,100000000,N,N
P004955,P004955-CV3,자기차량손해,자차손해,200000000,Y,Y
P004955,P004955-RD1,암진단가산,특약보강,20000000,N,Y
P004955,P004955-RD2,운전자벌금,특약보강,10000000,N,Y
P004956,P004956-CV1,여행지연,여행자보장,50000000,Y,N
P004956,P004956-CV2,휴대품손해,여행자보장,10000000,N,N
P004956,P004956-CV3,해외의료비,여행자보장,10000000,N,N
P004956,P004956-RD1,치과보강특약,특약보강,20000000,N,Y
P004957,P004957-CV1,뇌출혈진단,사망보장,500000000,Y,N
P004957,P004957-CV2,고도후유장해,사망보장,50000000,N,N
P004957,P004957-CV3,암진단자금,사망보장,500000000,N,N
P004957,P004957-RD1,해외의료확장,특약보강,5000000,N,Y
P004958,P004958-CV1,입원일당,자녀상해질병,30000000,Y,N
P004958,P004958-CV2,배상책임,자녀상해질병,10000000,Y,N
P004958,P004958-CV3,어린이암진단비,자녀상해질병,10000000,N,N
P004958,P004958-RD1,입원일당확장,특약보강,10000000,N,Y
P004959,P004959-CV1,임시거주비,화재재산,30000000,N,N
P004959,P004959-CV2,대물배상,화재재산,100000000,N,N
P004959,P004959-CV3,건물화재,화재재산,30000000,Y,Y
P004959,P004959-RD1,치과보강특약,특약보강,20000000,N,Y
P004959,P004959-RD2,해외의료확장,특약보강,5000000,N,Y
P004960,P004960-CV1,여행지연,여행자보장,100000000,N,N
P004960,P004960-CV2,휴대품손해,여행자보장,30000000,Y,N
P004960,P004960-CV3,해외의료비,여행자보장,100000000,N,Y
P004960,P004960-RD1,입원일당확장,특약보강,10000000,N,Y
P004960,P004960-RD2,운전자벌금,특약보강,10000000,N,Y
P004961,P004961-CV1,임시거주비,화재재산,10000000,N,N
P004961,P004961-CV2,건물화재,화재재산,10000000,N,N
P004961,P004961-CV3,가재도구,화재재산,30000000,N,Y
P004962,P004962-CV1,노후소득보장,노후연금,50000000,Y,N
P004962,P004962-CV2,의료간병자금,노후연금,50000000,N,N
P004962,P004962-CV3,조기해지환급금,노후연금,500000000,Y,N
P004962,P004962-RD1,운전자벌금,특약보강,20000000,N,Y
P004962,P004962-RD2,입원일당확장,특약보강,20000000,N,Y
P004963,P004963-CV1,암진단자금,사망보장,200000000,N,N
P004963,P004963-CV2,고도후유장해,사망보장,200000000,N,N
P004963,P004963-CV3,재해사망,사망보장,500000000,N,N
P004964,P004964-CV1,항공기납치,여행자보장,100000000,N,N
P004964,P004964-CV2,여행지연,여행자보장,100000000,N,N
P004964,P004964-CV3,배상책임,여행자보장,100000000,N,N
P004964,P004964-RD1,암진단가산,특약보강,20000000,N,Y
P004965,P004965-CV1,대인배상,자동차배상,50000000,Y,N
P004965,P004965-CV2,자기차량손해,자차손해,100000000,N,N
P004965,P004965-CV3,대물배상,자동차배상,100000000,N,N
P004965,P004965-RD1,치과보강특약,특약보강,20000000,N,Y
P004966,P004966-CV1,임시거주비,화재재산,200000000,Y,N
P004966,P004966-CV2,건물화재,화재재산,200000000,N,N
P004966,P004966-CV3,가재도구,화재재산,500000000,N,Y
P004966,P004966-RD1,치과보강특약,특약보강,5000000,N,Y
P004967,P004967-CV1,항공기납치,여행자보장,50000000,N,N
P004967,P004967-CV2,배상책임,여행자보장,200000000,N,N
P004967,P004967-CV3,해외의료비,여행자보장,30000000,N,N
P004967,P004967-RD1,암진단가산,특약보강,5000000,N,Y
P004968,P004968-CV1,의료간병자금,노후연금,10000000,N,N
P004968,P004968-CV2,조기해지환급금,노후연금,500000000,N,N
P004968,P004968-CV3,연금개시,노후연금,30000000,N,N
P004968,P004968-RD1,운전자벌금,특약보강,20000000,N,Y
P004969,P004969-CV1,급여의료비,실손의료,30000000,N,N
P004969,P004969-CV2,통원의료비,실손의료,10000000,N,N
P004969,P004969-CV3,입원의료비,실손의료,10000000,N,N
P004970,P004970-CV1,대물배상,화재재산,500000000,N,N
P004970,P004970-CV2,가재도구,화재재산,200000000,Y,N
P004970,P004970-CV3,건물화재,화재재산,50000000,Y,Y
P004970,P004970-RD1,운전자벌금,특약보강,10000000,N,Y
P004971,P004971-CV1,통원의료비,실손의료,10000000,N,N
P004971,P004971-CV2,급여의료비,실손의료,50000000,N,N
P004971,P004971-CV3,입원의료비,실손의료,200000000,Y,N
P004971,P004971-RD1,암진단가산,특약보강,5000000,N,Y
P004971,P004971-RD2,입원일당확장,특약보강,20000000,N,Y
P004972,P004972-CV1,암진단자금,사망보장,500000000,N,N
P004972,P004972-CV2,뇌출혈진단,사망보장,30000000,Y,N
P004972,P004972-CV3,재해사망,사망보장,500000000,N,N
P004973,P004973-CV1,일반사망,사망보장,50000000,N,N
P004973,P004973-CV2,암진단자금,사망보장,50000000,N,N
P004973,P004973-CV3,재해사망,사망보장,30000000,N,N
P004973,P004973-RD1,치과보강특약,특약보강,5000000,N,Y
P004973,P004973-RD2,해외의료확장,특약보강,5000000,N,Y
P004974,P004974-CV1,어린이암진단비,자녀상해질병,10000000,Y,N
P004974,P004974-CV2,배상책임,자녀상해질병,200000000,N,N
P004974,P004974-CV3,입원일당,자녀상해질병,10000000,N,Y
P004974,P004974-RD1,입원일당확장,특약보강,10000000,N,Y
P004974,P004974-RD2,입원일당확장,특약보강,10000000,N,Y
P004975,P004975-CV1,임시거주비,화재재산,50000000,N,N
P004975,P004975-CV2,도난손해,화재재산,30000000,N,N
P004975,P004975-CV3,대물배상,화재재산,100000000,Y,N
P004976,P004976-CV1,재해사망,사망보장,50000000,Y,N
P004976,P004976-CV2,고도후유장해,사망보장,200000000,N,N
P004976,P004976-CV3,뇌출혈진단,사망보장,50000000,N,Y
P004976,P004976-RD1,치과보강특약,특약보강,20000000,N,Y
P004976,P004976-RD2,치과보강특약,특약보강,20000000,N,Y
P004977,P004977-CV1,임시거주비,화재재산,30000000,Y,N
P004977,P004977-CV2,도난손해,화재재산,50000000,N,N
P004977,P004977-CV3,대물배상,화재재산,10000000,N,Y
P004977,P004977-RD1,운전자벌금,특약보강,20000000,N,Y
P004978,P004978-CV1,상급병실차액,실손의료,10000000,Y,N
P004978,P004978-CV2,통원의료비,실손의료,100000000,Y,N
P004978,P004978-CV3,비급여의료비,실손의료,10000000,Y,N
P004979,P004979-CV1,노후소득보장,노후연금,50000000,Y,N
P004979,P004979-CV2,의료간병자금,노후연금,100000000,Y,N
P004979,P004979-CV3,조기해지환급금,노후연금,200000000,N,N
P004980,P004980-CV1,건물화재,화재재산,10000000,N,N
P004980,P004980-CV2,가재도구,화재재산,50000000,N,N
P004980,P004980-CV3,도난손해,화재재산,10000000,N,N
P004980,P004980-RD1,입원일당확장,특약보강,5000000,N,Y
P004980,P004980-RD2,운전자벌금,특약보강,20000000,N,Y
P004981,P004981-CV1,상급병실차액,실손의료,200000000,Y,N
P004981,P004981-CV2,비급여의료비,실손의료,500000000,N,N
P004981,P004981-CV3,급여의료비,실손의료,200000000,N,N
P004981,P004981-RD1,치과보강특약,특약보강,10000000,N,Y
P004981,P004981-RD2,암진단가산,특약보강,10000000,N,Y
P004982,P004982-CV1,암진단자금,사망보장,100000000,Y,N
P004982,P004982-CV2,뇌출혈진단,사망보장,500000000,N,N
P004982,P004982-CV3,재해사망,사망보장,50000000,N,N
P004982,P004982-RD1,암진단가산,특약보강,20000000,N,Y
P004983,P004983-CV1,무보험차상해,자차손해,200000000,N,N
P004983,P004983-CV2,대물배상,자동차배상,30000000,N,N
P004983,P004983-CV3,자기신체사고,자차손해,100000000,N,N
P004984,P004984-CV1,통원치료비,자녀상해질병,30000000,N,N
P004984,P004984-CV2,배상책임,자녀상해질병,10000000,Y,N
P004984,P004984-CV3,골절진단비,자녀상해질병,50000000,Y,Y
P004984,P004984-RD1,입원일당확장,특약보강,20000000,N,Y
